season,week,tm_id,tm,tm_score,opp_score,opp_id,opp,result,win_loss,season_type
2023,13,2,NA,137.1,128.46,6,NA,1,W,Regular
2023,13,3,NA,55.1,116.42,11,Pat Liou,0,L,Regular
2023,13,4,NA,165.24,127.64,8,NA,1,W,Regular
2023,13,5,NA,152.76,116.3,7,NA,1,W,Regular
2023,13,6,NA,128.46,137.1,2,NA,0,L,Regular
2023,13,7,NA,116.3,152.76,5,NA,0,L,Regular
2023,13,8,NA,127.64,165.24,4,NA,0,L,Regular
2023,13,9,NA,136.34,151.4,1,NA,0,L,Regular
2023,13,10,NA,123.36,93.56,12,NA,1,W,Regular
2023,13,12,NA,93.56,123.36,10,NA,0,L,Regular
2023,13,9,NA,136.34,151.4,1,NA,0,L,Regular
2023,13,6,NA,128.46,137.1,2,NA,0,L,Regular
2023,13,8,NA,127.64,165.24,4,NA,0,L,Regular
2023,13,7,NA,116.3,152.76,5,NA,0,L,Regular
2023,13,2,NA,137.1,128.46,6,NA,1,W,Regular
2023,13,5,NA,152.76,116.3,7,NA,1,W,Regular
2023,13,4,NA,165.24,127.64,8,NA,1,W,Regular
2023,13,1,NA,151.4,136.34,9,NA,1,W,Regular
2023,13,12,NA,93.56,123.36,10,NA,0,L,Regular
2023,13,3,NA,55.1,116.42,11,Pat Liou,0,L,Regular
2023,13,10,NA,123.36,93.56,12,NA,1,W,Regular
2023,14,11,Pat Liou,117.12,90.38,9,NA,1,W,Regular
2023,14,11,Pat Liou,117.12,90.38,9,NA,1,W,Regular
2023,14,1,NA,121.04,132.12,5,NA,0,L,Regular
2023,14,2,NA,131.3,99.26,12,NA,1,W,Regular
2023,14,3,NA,130.22,103.78,7,NA,1,W,Regular
2023,14,4,NA,193.74,117.94,6,NA,1,W,Regular
2023,14,5,NA,132.12,121.04,1,NA,1,W,Regular
2023,14,6,NA,117.94,193.74,4,NA,0,L,Regular
2023,14,7,NA,103.78,130.22,3,NA,0,L,Regular
2023,14,8,NA,102.62,132.34,10,NA,0,L,Regular
2023,14,9,NA,90.38,117.12,11,Pat Liou,0,L,Regular
2023,14,10,NA,132.34,102.62,8,NA,1,W,Regular
2023,14,12,NA,99.26,131.3,2,NA,0,L,Regular
2023,14,5,NA,132.12,121.04,1,NA,1,W,Regular
2023,14,12,NA,99.26,131.3,2,NA,0,L,Regular
2023,14,7,NA,103.78,130.22,3,NA,0,L,Regular
2023,14,6,NA,117.94,193.74,4,NA,0,L,Regular
2023,14,1,NA,121.04,132.12,5,NA,0,L,Regular
2023,14,4,NA,193.74,117.94,6,NA,1,W,Regular
2023,14,3,NA,130.22,103.78,7,NA,1,W,Regular
2023,14,10,NA,132.34,102.62,8,NA,1,W,Regular
2023,14,8,NA,102.62,132.34,10,NA,0,L,Regular
2023,14,9,NA,90.38,117.12,11,Pat Liou,0,L,Regular
2023,14,2,NA,131.3,99.26,12,NA,1,W,Regular
